CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,15837349.98
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,15837349.98
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,-603.67
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,-603.67
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,11769.86
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1395965.17
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1395965.17
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1395965.17
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1395965.17
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1395965.17
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1389313.67
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,6651.5
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,80023.35
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,95023.35
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-658885.17
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-658885.17
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-658885.17
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-658885.17
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-658885.17
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,-721030.43
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,33069795.28
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,33069795.28
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,29930255.43
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,29930255.43
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,36093691.1
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1912086.54
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1912086.54
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,2235381.38
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1218547.03
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1218547.03
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1251592.99
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,-9413.91
1371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,27468.49
1371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,27468.49
1371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,2832479.13
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,128632697.22
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,120135128.39
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,72528499.12
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,72528499.12
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,7216315.22
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,61013863.21
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4066031.74
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4066031.74
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4066031.74
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4066031.74
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4066031.74
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,-4580027.59
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,3,2025,-89205.15
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-45991.44
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,-117819.48
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,3161962.04
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,3161962.04
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,1134933.85
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,3838745.5
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,2014072.81
2888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,1824672.69
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-39045.87
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-567.13
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-158.73
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-2753.27
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-801.15
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,-1161899.07
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,775645700.49
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,772608897.84
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,706182776.35
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,706182776.35
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,15022635.63
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,52927977.69
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,4638619.51
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,32837483.31
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,9117925.18
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,54709919.3
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,38153062.22
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,29203004.51
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,45943.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,1715527.88
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,48063927.95
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,189461932.02
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,10620228.54
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,90964773.43
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,32523621.28
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,139602344.04
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,208.0
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,92780250.15
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,200.0
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2403.12
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,63768648.19
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,63768648.19
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,4824569.17
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,13201925.87
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2285112.48
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,18783652.7
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3169796.79
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,20452509.44
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,72371.24
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,978710.5
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2657473.3
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2657473.3
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2657473.3
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
8680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,3036802.65
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,4011171.78
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,3998854.34
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,3998854.34
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,9198.16
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,1549120.35
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,525306.22
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,507066.94
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,18239.28
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,1187482.46
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,1187482.46
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,4185999.65
1193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,3,2025,304837.73
1193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,3,2025,304837.73
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1139055607.54
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1143873444.43
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,781861425.92
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,781861425.92
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,2489962.52
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,558488037.5
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,116356828.36
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,-93368.88
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-230473.07
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-230473.07
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-230473.07
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-230473.07
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-230473.07
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,-276387.05
571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,3,2025,2659162.35
571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,3,2025,2650991.69
571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,3,2025,2650991.69
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,17870228.26
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,17870228.26
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,1383692.42
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,1495261.01
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,16486535.84
5868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,16486535.84
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,-145461.17
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-51607.97
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-51607.97
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-51607.97
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-51607.97
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-51607.97
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,-344781.23
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,3998854.34
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,1318365.71
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,779047.73
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,1018919.5
2156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,974138.61
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,2527176.23
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,2639003.46
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,969906.39
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,969906.39
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,775807.05
9237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,3902.71
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,136400.99
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,172289593.98
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,11217596.16
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,45213465.18
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,273480508.63
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,273480508.63
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1345471.45
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,205068533.64
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,39691946.97
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,12455.43
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,59179850.34
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1724833.61
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,15950398.93
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,80642154.39
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,80642154.39
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,255793.09
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,36070415.94
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,23762502.74
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,22167002.81
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,508.0
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,267029.41
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,3730753.45
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,4809386.14
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,4809386.14
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,900.0
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,3007342.66
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,671198.75
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1129544.73
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,400.0
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,3074421.33
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,3074421.33
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,3298565.97
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,5548.02
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,5548.02
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,5548.02
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-4817836.89
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-4817836.89
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-4817836.89
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-4817836.89
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-4817836.89
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,-5487646.57
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,669809.68
4201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,20616129.79
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,526.41
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,526.41
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,526.41
2030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,1033.72
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,-22157.46
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,-3280.01
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,-12498.34
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,-4379.84
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,-197370.97
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1405622.21
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1405622.21
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1405622.21
299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,1658854.56
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,53969941.21
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,53192281.93
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,777659.28
4612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,133554616.88
